id_campana,fecha,empresa,comunidad_autonoma,sector,canal_marketing,tipo_campana,gasto_campana,ingresos,impresiones,clics,conversiones,responsable,estado_campana
CMP-1097,24/03/2024,Farmacia Central,Castilla y León,Tecnología,Radio,Conversión,"18.267,48",68211.12,288880.0,8486.0,1508.0,Elena Castro,Activa
CMP-0736,30/11/2024,Panadería Trigo Dorado,Andalucía,Turismo,Google Ads,Fidelización,6291.72,14686.4,142445.0,10674.0,1282.0,Paula Serrano,Pausada
CMP-0495,25/06/2023,Nutrisana,Región de Murcia,Agricultura,TV,Conversión,8853.66,20077.02,,20379.0,2477.0,Javier Torres,Cancelada
CMP-0773,04/03/2025,  Fintech Nova SL  ,,Finanzas,Influencers,Lead Generation,20895.88,88221.24,409845.0,17245.0,3362.0,javier torres,Activa
CMP-0551,28/07/2024,Clínica Dental Sonrisa,Castilla-La Mancha,Alimentación,SEO,FIDELIZACION,24015.56,54342.32,485288.0,11097.0,,Javier Torres,ACTIVA
CMP-0202,26/02/2024,EcoHogar,Extremadura,Finanzas,Google Ads,Conversión,16824.31,59710.24,453983.0,25607.0,5391.0,laura gómez,Pausada
CMP-0313,20/01/2025,Panadería Trigo Dorado,Andalucía,Construcción,SEO,Conversión,"22.221,85",17023.26,192174.0,7668.0,151.0,Carlos Ruiz,Finalizada
CMP-0291,28/04/2024,Dulcería Real,,Deporte,Redes Sociales,Conversión,18526.39,"56.847,37 €",,12747.0,926.0,Álvaro Gil,Cancelada
CMP-0764,2023-01-16,TransLogic,Castilla-La Mancha,Moda,GOOGLE ADS,Conversión,16528.44,71466.88,394509.0,18736.0,3334.0,,Finalizada
CMP-1137,10/02/2025,Colchones Descanso,Cantabria,Retail,Email Marketing,Awareness,11393.46,42796.75,486433.0,28123.0,1968.0,Álvaro Gil,Activa
CMP-0950,05/05/2024,Panadería Trigo Dorado,Castilla-La Mancha,Tecnología,SEO,Awareness,14477.77,28488.12,443124.0,17060.0,632.0,Carlos Ruiz,Pausada
CMP-0184,08/11/2024,Joyería Alba,Madrid,Agricultura,Google Ads,Lead Generation,,10870.02,477789.0,9831.0,2299.0,ELENA CASTRO,Pausada
CMP-0613,2025-06-27,,Cantabria,Construcción,Google Ads,Awareness,"22.382,25 €",€26174.49,242290.0,9555.0,1663.0,David López,Activa
CMP-1069,01/03/2024,Farmacia Central,Cataluña,Moda,Google Ads,Awareness,,16912.4,42715.0,2335.0,347.0,Ana Fernández,Pausada
CMP-1031,08-12-2023,Colchones Descanso,Cantabria,Inmobiliario,redes sociales,Fidelización,€481.64,1805.42,387366.0,25031.0,4195.0,David López,Pausada
CMP-0251,15/07/2023,Lácteos del Sur,Canarias,Retail,Marketing de Contenidos,Lead Generation,19864.02,20384.27,433407.0,31390.0,5608.0,Lucía Herrera,Cancelada
CMP-0824,04/12/2025,Modaline,Cantabria,Finanzas,TV,Branding,,35429.45,238074.0,8471.0,444.0,Laura Gómez,Pausada
CMP-1100,02/05/2024,Clínica Dental Sonrisa,Castilla-La Mancha,Turismo,Prensa,Fidelización,4817.04,3018.2,195222.0,12347.0,2922.0,Marta Sánchez,finalizada
CMP-0941,01/06/2023,Verde Natural,Asturias,Deporte,Marketing de Contenidos,Branding,16363.68,72995.22,47507.0,1718.0,381.0,Elena Castro,ACTIVA
CMP-0392,19.06.2024,EcoHogar,Cantabria,Turismo,SEO,Awareness,15339.04,66282.33,167382.0,11933.0,2826.0,Diego Romero,Finalizada
CMP-1093,16/05/2025,Panadería Trigo Dorado,Canarias,Tecnología,Marketing de Contenidos,fidelizacion,16350.97,38562.16,318610.0,4477.0,573.0,diego romero,Finalizada
CMP-0477,04/04/2025,Restaurante El Fogón,País Vasco,Tecnología,Redes Sociales,Lead Generation,17246.7,18781.0,75747.0,,54.0,Laura Gómez,Activa
CMP-0905,03/03/2023,Verde Natural,,Educación,Televisión,Branding,1763.16,4394.66,242358.0,9100.0,341.0,Carlos Ruiz,Finalizada
CMP-0731,18/10/2024,Panadería Trigo Dorado,MAD,Agricultura,Influencers,Lead Generation,23452.69,"88.592,48 €",213566.0,2023.0,229.0,David López,Cancelada
CMP-0555,06/02/2025,Joyería Alba,Canarias,Inmobiliario,Redes Sociales,Awareness,€3748.37,€6265.29,413725.0,13248.0,3232.0,Laura Gómez,Pausada
CMP-0367,2025-03-19,Kapital Seguros,Valencia,,Redes Sociales,Conversión,"15.538,78 €",68222.58,189625.0,10770.0,2597.0,Cristina Ortega,Terminada
CMP-0346,23.03.2025,Modaline,CV,,Prensa,Branding,"22.534,26 €",€45280.99,191044.0,,2354.0,Paula Serrano,Activa
CMP-0536,29/06/2025,Colchones Descanso,Islas Baleares,Belleza,Radio,Awareness,9857.85,26993.36,18369.0,980.0,219.0,Elena Castro,Pausada
CMP-0920,10/05/2024,EcoHogar,,Moda,SEM,FIDELIZACION,24276.34,87186.55,382376.0,12234.0,874.0,Elena Castro,Pausada
CMP-0212,06/12/2023,Xtreme Bikes,Navarra,Finanzas,SEM,Conversión,19857.9,79950.33,3959.0,168.0,7.0,Diego Romero,FINALIZADA
CMP-0503,29/04/2025,Fintech Nova S.L.,Islas Baleares,Construcción,Marketing de Contenidos,Awareness,12787.51,,345838.0,8589.0,1814.0,Sara Molina,Finalizada
CMP-0538,06/04/2025,Rural Gourmet SA,La Rioja,Automoción,SEO,Conversión,17504.66,"48.543,55 €",304967.0,9486.0,1500.0,Miguel Álvarez,Cancelada
CMP-0176,28/08/2024,Electro Ríos,Extremadura,Moda,TV,Fidelización,10221.64,16786.59,73863.0,4365.0,730.0,Miguel Álvarez,Cancelada
